"Index","GE.Close"
"2014-04-24",25.442308
"2014-04-25",25.576923
"2014-04-28",25.75
"2014-04-29",25.730768
"2014-04-30",25.855768
"2014-05-01",25.740385
"2014-05-02",25.653847
"2014-05-05",25.557692
"2014-05-06",25.182692
"2014-05-07",25.509615
"2014-05-08",25.423077
"2014-05-09",25.403847
"2014-05-12",25.817308
"2014-05-13",25.884615
"2014-05-14",25.730768
"2014-05-15",25.576923
"2014-05-16",25.644232
"2014-05-19",25.586538
"2014-05-20",25.288462
"2014-05-21",25.471153
"2014-05-22",25.490385
"2014-05-23",25.490385
"2014-05-27",25.548077
"2014-05-28",25.634615
"2014-05-29",25.711538
"2014-05-30",25.759615
"2014-06-02",25.798077
"2014-06-03",25.759615
"2014-06-04",25.528847
"2014-06-05",25.740385
"2014-06-06",26.134615
"2014-06-09",26.384615
"2014-06-10",26.355768
"2014-06-11",26.105768
"2014-06-12",25.923077
"2014-06-13",26
"2014-06-16",25.788462
"2014-06-17",25.836538
"2014-06-18",25.855768
"2014-06-19",25.894232
"2014-06-20",25.932692
"2014-06-23",25.653847
"2014-06-24",25.557692
"2014-06-25",25.403847
"2014-06-26",25.278847
"2014-06-27",25.413462
"2014-06-30",25.269232
"2014-07-01",25.384615
"2014-07-02",25.586538
"2014-07-03",25.826923
"2014-07-07",25.721153
"2014-07-08",25.355768
"2014-07-09",25.307692
"2014-07-10",25.192308
"2014-07-11",25.528847
"2014-07-14",25.634615
"2014-07-15",25.586538
"2014-07-16",25.980768
"2014-07-17",25.586538
"2014-07-18",25.442308
"2014-07-21",24.980768
"2014-07-22",25.019232
"2014-07-23",24.913462
"2014-07-24",24.942308
"2014-07-25",24.798077
"2014-07-28",24.605768
"2014-07-29",24.471153
"2014-07-30",24.653847
"2014-07-31",24.182692
"2014-08-01",24.375
"2014-08-04",24.298077
"2014-08-05",24.057692
"2014-08-06",24.461538
"2014-08-07",24.519232
"2014-08-08",24.673077
"2014-08-11",24.798077
"2014-08-12",24.625
"2014-08-13",24.836538
"2014-08-14",24.884615
"2014-08-15",24.653847
"2014-08-18",25.067308
"2014-08-19",25.048077
"2014-08-20",25.346153
"2014-08-21",25.413462
"2014-08-22",25.144232
"2014-08-25",25.192308
"2014-08-26",25.009615
"2014-08-27",25.125
"2014-08-28",25.009615
"2014-08-29",24.980768
"2014-09-02",24.855768
"2014-09-03",24.951923
"2014-09-04",24.961538
"2014-09-05",25.096153
"2014-09-08",25.076923
"2014-09-09",24.903847
"2014-09-10",24.951923
"2014-09-11",25.019232
"2014-09-12",24.875
"2014-09-15",24.923077
"2014-09-16",25.201923
"2014-09-17",25.259615
"2014-09-18",25.201923
"2014-09-19",25.278847
"2014-09-22",25.076923
"2014-09-23",25.019232
"2014-09-24",24.932692
"2014-09-25",24.567308
"2014-09-26",24.644232
"2014-09-29",24.442308
"2014-09-30",24.634615
"2014-10-01",24.192308
"2014-10-02",24.153847
"2014-10-03",24.423077
"2014-10-06",24.25
"2014-10-07",23.855768
"2014-10-08",24.278847
"2014-10-09",23.826923
"2014-10-10",23.336538
"2014-10-13",23.028847
"2014-10-14",23.173077
"2014-10-15",23.346153
"2014-10-16",23.317308
"2014-10-17",23.865385
"2014-10-20",24.067308
"2014-10-21",24.471153
"2014-10-22",24.221153
"2014-10-23",24.461538
"2014-10-24",24.653847
"2014-10-27",24.538462
"2014-10-28",24.884615
"2014-10-29",24.673077
"2014-10-30",24.682692
"2014-10-31",24.817308
"2014-11-03",24.711538
"2014-11-04",24.711538
"2014-11-05",24.826923
"2014-11-06",25.346153
"2014-11-07",25.394232
"2014-11-10",25.451923
"2014-11-11",25.365385
"2014-11-12",25.5
"2014-11-13",25.403847
"2014-11-14",25.442308
"2014-11-17",25.586538
"2014-11-18",25.971153
"2014-11-19",25.884615
"2014-11-20",25.817308
"2014-11-21",25.951923
"2014-11-24",25.961538
"2014-11-25",25.826923
"2014-11-26",25.836538
"2014-11-28",25.471153
"2014-12-01",25.019232
"2014-12-02",25.048077
"2014-12-03",25.365385
"2014-12-04",25.086538
"2014-12-05",25.009615
"2014-12-08",24.701923
"2014-12-09",24.596153
"2014-12-10",24.298077
"2014-12-11",24.432692
"2014-12-12",23.932692
"2014-12-15",23.644232
"2014-12-16",23.548077
"2014-12-17",23.711538
"2014-12-18",24.173077
"2014-12-19",24.634615
"2014-12-22",24.721153
"2014-12-23",24.884615
"2014-12-24",24.836538
"2014-12-26",24.788462
"2014-12-29",24.711538
"2014-12-30",24.586538
"2014-12-31",24.298077
"2015-01-02",24.096153
"2015-01-05",23.653847
"2015-01-06",23.144232
"2015-01-07",23.153847
"2015-01-08",23.432692
"2015-01-09",23.105768
"2015-01-12",23.057692
"2015-01-13",22.942308
"2015-01-14",22.865385
"2015-01-15",22.673077
"2015-01-16",22.682692
"2015-01-20",22.932692
"2015-01-21",23.115385
"2015-01-22",23.346153
"2015-01-23",23.538462
"2015-01-26",23.644232
"2015-01-27",23.442308
"2015-01-28",22.923077
"2015-01-29",23.153847
"2015-01-30",22.971153
"2015-02-02",23.278847
"2015-02-03",23.528847
"2015-02-04",23.230768
"2015-02-05",23.557692
"2015-02-06",23.576923
"2015-02-09",23.692308
"2015-02-10",23.769232
"2015-02-11",23.817308
"2015-02-12",23.932692
"2015-02-13",24.182692
"2015-02-17",24.201923
"2015-02-18",24.278847
"2015-02-19",24.048077
"2015-02-20",24.240385
"2015-02-23",24.201923
"2015-02-24",24.413462
"2015-02-25",24.913462
"2015-02-26",24.894232
"2015-02-27",24.990385
"2015-03-02",25.105768
"2015-03-03",24.865385
"2015-03-04",24.673077
"2015-03-05",24.826923
"2015-03-06",24.442308
"2015-03-09",24.653847
"2015-03-10",24.201923
"2015-03-11",24.221153
"2015-03-12",24.423077
"2015-03-13",24.076923
"2015-03-16",24.471153
"2015-03-17",24.336538
"2015-03-18",24.653847
"2015-03-19",24.355768
"2015-03-20",24.423077
"2015-03-23",24.490385
"2015-03-24",24.298077
"2015-03-25",23.951923
"2015-03-26",23.846153
"2015-03-27",23.903847
"2015-03-30",24.153847
"2015-03-31",23.855768
"2015-04-01",23.884615
"2015-04-02",23.980768
"2015-04-06",24.211538
"2015-04-07",24.057692
"2015-04-08",24.048077
"2015-04-09",24.740385
"2015-04-10",27.413462
"2015-04-13",26.567308
"2015-04-14",26.663462
"2015-04-15",26.403847
"2015-04-16",26.230768
"2015-04-17",26.201923
"2015-04-20",25.980768
"2015-04-21",25.596153
"2015-04-22",25.875
"2015-04-23",25.817308
"2015-04-24",25.769232
"2015-04-27",25.846153
"2015-04-28",26.076923
"2015-04-29",26.048077
"2015-04-30",26.038462
"2015-05-01",26.259615
"2015-05-04",26.221153
"2015-05-05",25.884615
"2015-05-06",25.778847
"2015-05-07",26
"2015-05-08",26.307692
"2015-05-11",25.884615
"2015-05-12",25.990385
"2015-05-13",26.163462
"2015-05-14",26.355768
"2015-05-15",26.221153
"2015-05-18",26.259615
"2015-05-19",26.298077
"2015-05-20",26.576923
"2015-05-21",26.653847
"2015-05-22",26.615385
"2015-05-26",26.461538
"2015-05-27",26.461538
"2015-05-28",26.567308
"2015-05-29",26.221153
"2015-06-01",26.230768
"2015-06-02",26.278847
"2015-06-03",26.471153
"2015-06-04",26.211538
"2015-06-05",26.240385
"2015-06-08",26.192308
"2015-06-09",26.278847
"2015-06-10",26.567308
"2015-06-11",26.451923
"2015-06-12",26.336538
"2015-06-15",26.163462
"2015-06-16",26.173077
"2015-06-17",26.221153
"2015-06-18",26.317308
"2015-06-19",26.192308
"2015-06-22",26.365385
"2015-06-23",26.490385
"2015-06-24",26.211538
"2015-06-25",26
"2015-06-26",26.048077
"2015-06-29",25.615385
"2015-06-30",25.548077
"2015-07-01",25.634615
"2015-07-02",25.75
"2015-07-06",25.298077
"2015-07-07",25.451923
"2015-07-08",24.894232
"2015-07-09",25.019232
"2015-07-10",25.259615
"2015-07-13",25.451923
"2015-07-14",25.634615
"2015-07-15",25.740385
"2015-07-16",26
"2015-07-17",26.192308
"2015-07-20",26.096153
"2015-07-21",25.817308
"2015-07-22",25.605768
"2015-07-23",25.25
"2015-07-24",24.759615
"2015-07-27",24.951923
"2015-07-28",25.096153
"2015-07-29",25.25
"2015-07-30",25.115385
"2015-07-31",25.096153
"2015-08-03",24.875
"2015-08-04",24.903847
"2015-08-05",25.096153
"2015-08-06",25.028847
"2015-08-07",24.798077
"2015-08-10",25.230768
"2015-08-11",24.721153
"2015-08-12",24.865385
"2015-08-13",24.798077
"2015-08-14",25.076923
"2015-08-17",25.201923
"2015-08-18",25.067308
"2015-08-19",24.740385
"2015-08-20",24.221153
"2015-08-21",23.644232
"2015-08-24",22.951923
"2015-08-25",22.375
"2015-08-26",23.086538
"2015-08-27",24.048077
"2015-08-28",24.192308
"2015-08-31",23.865385
"2015-09-01",22.961538
"2015-09-02",23.625
"2015-09-03",23.567308
"2015-09-04",23.076923
"2015-09-08",24
"2015-09-09",23.605768
"2015-09-10",23.730768
"2015-09-11",23.990385
"2015-09-14",23.817308
"2015-09-15",24.326923
"2015-09-16",24.932692
"2015-09-17",24.375
"2015-09-18",23.846153
"2015-09-21",24.125
"2015-09-22",24.144232
"2015-09-23",24.173077
"2015-09-24",23.951923
"2015-09-25",23.961538
"2015-09-28",23.375
"2015-09-29",23.625
"2015-09-30",24.25
"2015-10-01",24.221153
"2015-10-02",24.490385
"2015-10-05",25.788462
"2015-10-06",26.240385
"2015-10-07",26.701923
"2015-10-08",26.951923
"2015-10-09",26.990385
"2015-10-12",27.009615
"2015-10-13",26.798077
"2015-10-14",26.538462
"2015-10-15",26.951923
"2015-10-16",27.865385
"2015-10-19",27.875
"2015-10-20",27.673077
"2015-10-21",27.740385
"2015-10-22",28.442308
"2015-10-23",28.375
"2015-10-26",28.413462
"2015-10-27",28.326923
"2015-10-28",28.259615
"2015-10-29",28.211538
"2015-10-30",27.807692
"2015-11-02",28.269232
"2015-11-03",28.451923
"2015-11-04",28.403847
"2015-11-05",28.5
"2015-11-06",28.769232
"2015-11-09",28.605768
"2015-11-10",28.961538
"2015-11-11",29.490385
"2015-11-12",29
"2015-11-13",29.115385
"2015-11-16",29.192308
"2015-11-17",29.153847
"2015-11-18",29.346153
"2015-11-19",29.105768
"2015-11-20",29.480768
"2015-11-23",29.413462
"2015-11-24",29.480768
"2015-11-25",29.192308
"2015-11-27",29.192308
"2015-11-30",28.788462
"2015-12-01",29.009615
"2015-12-02",28.817308
"2015-12-03",28.875
"2015-12-04",29.317308
"2015-12-07",29.201923
"2015-12-08",29.028847
"2015-12-09",29.298077
"2015-12-10",29.471153
"2015-12-11",29.096153
"2015-12-14",29.096153
"2015-12-15",29.153847
"2015-12-16",29.788462
"2015-12-17",29.375
"2015-12-18",29.115385
"2015-12-21",29.230768
"2015-12-22",29.317308
"2015-12-23",29.759615
"2015-12-24",29.644232
"2015-12-28",29.711538
"2015-12-29",30.076923
"2015-12-30",29.855768
"2015-12-31",29.951923
"2016-01-04",29.528847
"2016-01-05",29.557692
"2016-01-06",29.086538
"2016-01-07",27.855768
"2016-01-08",27.355768
"2016-01-11",27.480768
"2016-01-12",27.538462
"2016-01-13",27.153847
"2016-01-14",27.942308
"2016-01-15",27.394232
"2016-01-19",27.394232
"2016-01-20",26.923077
"2016-01-21",27.490385
"2016-01-22",27.153847
"2016-01-25",26.961538
"2016-01-26",27.221153
"2016-01-27",26.923077
"2016-01-28",27.125
"2016-01-29",27.980768
"2016-02-01",27.538462
"2016-02-02",27.153847
"2016-02-03",27.567308
"2016-02-04",28.057692
"2016-02-05",27.442308
"2016-02-08",27.086538
"2016-02-09",27.192308
"2016-02-10",27.211538
"2016-02-11",26.394232
"2016-02-12",27.173077
"2016-02-16",27.75
"2016-02-17",28.211538
"2016-02-18",27.961538
"2016-02-19",27.903847
"2016-02-22",28.278847
"2016-02-23",28.096153
"2016-02-24",27.846153
"2016-02-25",28.105768
"2016-02-26",28.269232
"2016-02-29",28.019232
"2016-03-01",28.730768
"2016-03-02",29.019232
"2016-03-03",29.057692
"2016-03-04",29.288462
"2016-03-07",29.125
"2016-03-08",28.903847
"2016-03-09",28.894232
"2016-03-10",28.788462
"2016-03-11",29.173077
"2016-03-14",29.105768
"2016-03-15",29.115385
"2016-03-16",29.009615
"2016-03-17",29.769232
"2016-03-18",29.730768
"2016-03-21",29.894232
"2016-03-22",29.865385
"2016-03-23",29.875
"2016-03-24",29.913462
"2016-03-28",30.278847
"2016-03-29",30.269232
"2016-03-30",30.605768
"2016-03-31",30.567308
"2016-04-01",30.701923
"2016-04-04",30.028847
"2016-04-05",29.788462
"2016-04-06",29.711538
"2016-04-07",29.451923
"2016-04-08",29.605768
"2016-04-11",29.528847
"2016-04-12",29.625
"2016-04-13",29.788462
"2016-04-14",29.826923
"2016-04-15",29.836538
"2016-04-18",29.865385
"2016-04-19",29.951923
"2016-04-20",29.951923
"2016-04-21",29.788462
"2016-04-22",29.576923
"2016-04-25",29.5
"2016-04-26",29.711538
"2016-04-27",29.740385
"2016-04-28",29.711538
"2016-04-29",29.567308
"2016-05-02",29.701923
"2016-05-03",29.451923
"2016-05-04",28.913462
"2016-05-05",28.740385
"2016-05-06",28.961538
"2016-05-09",28.721153
"2016-05-10",29.307692
"2016-05-11",29.173077
"2016-05-12",28.932692
"2016-05-13",28.5
"2016-05-16",28.807692
"2016-05-17",28.567308
"2016-05-18",28.471153
"2016-05-19",28.230768
"2016-05-20",28.423077
"2016-05-23",28.355768
"2016-05-24",28.701923
"2016-05-25",28.932692
"2016-05-26",28.865385
"2016-05-27",28.961538
"2016-05-31",29.067308
"2016-06-01",28.951923
"2016-06-02",28.894232
"2016-06-03",28.788462
"2016-06-06",28.961538
"2016-06-07",28.980768
"2016-06-08",29.144232
"2016-06-09",29.076923
"2016-06-10",28.884615
"2016-06-13",28.682692
"2016-06-14",29.269232
"2016-06-15",29.413462
"2016-06-16",29.461538
"2016-06-17",29.423077
"2016-06-20",29.644232
"2016-06-21",29.75
"2016-06-22",29.596153
"2016-06-23",29.990385
"2016-06-24",28.673077
"2016-06-27",28.192308
"2016-06-28",28.788462
"2016-06-29",29.375
"2016-06-30",30.269232
"2016-07-01",30.278847
"2016-07-05",30.240385
"2016-07-06",30.519232
"2016-07-07",30.596153
"2016-07-08",30.961538
"2016-07-11",30.971153
"2016-07-12",31.019232
"2016-07-13",31.115385
"2016-07-14",31.375
"2016-07-15",31.615385
"2016-07-18",31.644232
"2016-07-19",31.663462
"2016-07-20",31.519232
"2016-07-21",31.336538
"2016-07-22",30.826923
"2016-07-25",30.423077
"2016-07-26",30.259615
"2016-07-27",30.076923
"2016-07-28",30.048077
"2016-07-29",29.942308
"2016-08-01",29.951923
"2016-08-02",29.855768
"2016-08-03",29.932692
"2016-08-04",29.971153
"2016-08-05",30.076923
"2016-08-08",30.067308
"2016-08-09",30.096153
"2016-08-10",30.067308
"2016-08-11",30.086538
"2016-08-12",30.038462
"2016-08-15",30.038462
"2016-08-16",29.990385
"2016-08-17",30.086538
"2016-08-18",30.221153
"2016-08-19",30.048077
"2016-08-22",30.115385
"2016-08-23",30.028847
"2016-08-24",30.019232
"2016-08-25",30.009615
"2016-08-26",30.028847
"2016-08-29",30.153847
"2016-08-30",30.163462
"2016-08-31",30.038462
"2016-09-01",30
"2016-09-02",30.086538
"2016-09-06",29.855768
"2016-09-07",29.865385
"2016-09-08",29.846153
"2016-09-09",28.951923
"2016-09-12",29.317308
"2016-09-13",28.701923
"2016-09-14",28.557692
"2016-09-15",28.605768
"2016-09-16",28.538462
"2016-09-19",28.298077
"2016-09-20",28.528847
"2016-09-21",28.701923
"2016-09-22",28.884615
"2016-09-23",28.740385
"2016-09-26",28.403847
"2016-09-27",28.730768
"2016-09-28",28.75
"2016-09-29",28.394232
"2016-09-30",28.480768
"2016-10-03",28.5
"2016-10-04",28.365385
"2016-10-05",28.365385
"2016-10-06",28.144232
"2016-10-07",27.961538
"2016-10-10",27.75
"2016-10-11",27.807692
"2016-10-12",27.788462
"2016-10-13",27.663462
"2016-10-14",27.778847
"2016-10-17",27.740385
"2016-10-18",27.865385
"2016-10-19",27.942308
"2016-10-20",27.951923
"2016-10-21",27.865385
"2016-10-24",27.807692
"2016-10-25",27.548077
"2016-10-26",27.759615
"2016-10-27",27.528847
"2016-10-28",28.096153
"2016-10-31",27.980768
"2016-11-01",27.769232
"2016-11-02",27.394232
"2016-11-03",27.192308
"2016-11-04",27.346153
"2016-11-07",28.182692
"2016-11-08",28.288462
"2016-11-09",28.490385
"2016-11-10",29.240385
"2016-11-11",29.528847
"2016-11-14",29.336538
"2016-11-15",29.567308
"2016-11-16",29.557692
"2016-11-17",29.605768
"2016-11-18",29.490385
"2016-11-21",29.682692
"2016-11-22",29.980768
"2016-11-23",30.134615
"2016-11-25",30.230768
"2016-11-28",30.048077
"2016-11-29",29.855768
"2016-11-30",29.576923
"2016-12-01",30.182692
"2016-12-02",30.134615
"2016-12-05",29.913462
"2016-12-06",29.971153
"2016-12-07",30.384615
"2016-12-08",30.317308
"2016-12-09",30.557692
"2016-12-12",30.634615
"2016-12-13",30.519232
"2016-12-14",30.288462
"2016-12-15",30.057692
"2016-12-16",30.528847
"2016-12-19",30.692308
"2016-12-20",31.009615
"2016-12-21",30.894232
"2016-12-22",30.596153
"2016-12-23",30.653847
"2016-12-27",30.673077
"2016-12-28",30.480768
"2016-12-29",30.490385
"2016-12-30",30.384615
"2017-01-03",30.471153
"2017-01-04",30.480768
"2017-01-05",30.307692
"2017-01-06",30.394232
"2017-01-09",30.25
"2017-01-10",30.163462
"2017-01-11",30.259615
"2017-01-12",30.182692
"2017-01-13",30.153847
"2017-01-17",30.067308
"2017-01-18",30.028847
"2017-01-19",30.009615
"2017-01-20",29.355768
"2017-01-23",28.605768
"2017-01-24",28.846153
"2017-01-25",29.201923
"2017-01-26",29.153847
"2017-01-27",28.855768
"2017-01-30",28.807692
"2017-01-31",28.557692
"2017-02-01",28.548077
"2017-02-02",28.538462
"2017-02-03",28.557692
"2017-02-06",28.519232
"2017-02-07",28.423077
"2017-02-08",28.298077
"2017-02-09",28.451923
"2017-02-10",28.576923
"2017-02-13",28.884615
"2017-02-14",29.115385
"2017-02-15",29.182692
"2017-02-16",29.278847
"2017-02-17",29.201923
"2017-02-21",29.346153
"2017-02-22",29.163462
"2017-02-23",28.865385
"2017-02-24",29.028847
"2017-02-27",28.788462
"2017-02-28",28.663462
"2017-03-01",29.028847
"2017-03-02",29.028847
"2017-03-03",28.961538
"2017-03-06",28.846153
"2017-03-07",28.711538
"2017-03-08",28.653847
"2017-03-09",28.519232
"2017-03-10",29.115385
"2017-03-13",28.711538
"2017-03-14",28.403847
"2017-03-15",28.615385
"2017-03-16",28.605768
"2017-03-17",28.730768
"2017-03-20",28.596153
"2017-03-21",28.259615
"2017-03-22",28.394232
"2017-03-23",28.480768
"2017-03-24",28.576923
"2017-03-27",28.307692
"2017-03-28",28.480768
"2017-03-29",28.538462
"2017-03-30",28.721153
"2017-03-31",28.653847
"2017-04-03",28.730768
"2017-04-04",28.865385
"2017-04-05",28.817308
"2017-04-06",28.778847
"2017-04-07",28.836538
"2017-04-10",28.855768
"2017-04-11",28.884615
"2017-04-12",28.625
"2017-04-13",28.423077
"2017-04-17",28.5
"2017-04-18",28.692308
"2017-04-19",28.846153
"2017-04-20",29.105768
"2017-04-21",28.413462
"2017-04-24",28.413462
"2017-04-25",28.317308
"2017-04-26",28.134615
"2017-04-27",27.961538
"2017-04-28",27.875
"2017-05-01",27.826923
"2017-05-02",27.875
"2017-05-03",28.105768
"2017-05-04",28.076923
"2017-05-05",28.096153
"2017-05-08",27.951923
"2017-05-09",27.817308
"2017-05-10",27.596153
"2017-05-11",27.759615
"2017-05-12",27.182692
"2017-05-15",27.096153
"2017-05-16",26.961538
"2017-05-17",26.355768
"2017-05-18",26.423077
"2017-05-19",26.971153
"2017-05-22",27.096153
"2017-05-23",27.192308
"2017-05-24",26.759615
"2017-05-25",26.432692
"2017-05-26",26.394232
"2017-05-30",26.307692
"2017-05-31",26.326923
"2017-06-01",26.653847
"2017-06-02",26.807692
"2017-06-05",26.903847
"2017-06-06",26.855768
"2017-06-07",26.615385
"2017-06-08",26.528847
"2017-06-09",26.865385
"2017-06-12",27.826923
"2017-06-13",27.355768
"2017-06-14",27.586538
"2017-06-15",27.826923
"2017-06-16",27.884615
"2017-06-19",27.692308
"2017-06-20",27.048077
"2017-06-21",26.711538
"2017-06-22",26.490385
"2017-06-23",26.509615
"2017-06-26",26.548077
"2017-06-27",26.163462
"2017-06-28",26.038462
"2017-06-29",25.980768
"2017-06-30",25.971153
"2017-07-03",26.394232
"2017-07-05",26.298077
"2017-07-06",25.298077
"2017-07-07",25.144232
"2017-07-10",25.038462
"2017-07-11",25.365385
"2017-07-12",25.557692
"2017-07-13",25.759615
"2017-07-14",25.75
"2017-07-17",25.788462
"2017-07-18",25.855768
"2017-07-19",25.903847
"2017-07-20",25.663462
"2017-07-21",24.913462
"2017-07-24",24.451923
"2017-07-25",24.461538
"2017-07-26",24.605768
"2017-07-27",24.798077
"2017-07-28",24.548077
"2017-07-31",24.625
"2017-08-01",24.461538
"2017-08-02",24.538462
"2017-08-03",24.769232
"2017-08-04",24.788462
"2017-08-07",24.644232
"2017-08-08",24.576923
"2017-08-09",24.721153
"2017-08-10",24.326923
"2017-08-11",24.230768
"2017-08-14",24.384615
"2017-08-15",24.173077
"2017-08-16",24.134615
"2017-08-17",23.798077
"2017-08-18",23.605768
"2017-08-21",23.548077
"2017-08-22",23.653847
"2017-08-23",23.451923
"2017-08-24",23.365385
"2017-08-25",23.548077
"2017-08-28",23.528847
"2017-08-29",23.5
"2017-08-30",23.346153
"2017-08-31",23.605768
"2017-09-01",24.173077
"2017-09-05",23.798077
"2017-09-06",23.961538
"2017-09-07",23.096153
"2017-09-08",22.903847
"2017-09-11",22.807692
"2017-09-12",22.990385
"2017-09-13",23.182692
"2017-09-14",23.326923
"2017-09-15",23.009615
"2017-09-18",23.519232
"2017-09-19",23.269232
"2017-09-20",23.384615
"2017-09-21",23.798077
"2017-09-22",23.913462
"2017-09-25",24.144232
"2017-09-26",23.971153
"2017-09-27",23.432692
"2017-09-28",23.307692
"2017-09-29",23.25
"2017-10-02",23.625
"2017-10-03",23.846153
"2017-10-04",23.538462
"2017-10-05",23.596153
"2017-10-06",23.451923
"2017-10-09",22.528847
"2017-10-10",22.461538
"2017-10-11",22.182692
"2017-10-12",22.163462
"2017-10-13",22.096153
"2017-10-16",22.461538
"2017-10-17",22.298077
"2017-10-18",22.230768
"2017-10-19",22.673077
"2017-10-20",22.913462
"2017-10-23",21.461538
"2017-10-24",21.048077
"2017-10-25",20.673077
"2017-10-26",20.5
"2017-10-27",19.990385
"2017-10-30",19.625
"2017-10-31",19.384615
"2017-11-01",19.25
"2017-11-02",19.173077
"2017-11-03",19.365385
"2017-11-06",19.355768
"2017-11-07",19.432692
"2017-11-08",19.346153
"2017-11-09",19.221153
"2017-11-10",19.701923
"2017-11-13",18.288462
"2017-11-14",17.211538
"2017-11-15",17.557692
"2017-11-16",17.548077
"2017-11-17",17.509615
"2017-11-20",17.288462
"2017-11-21",17.144232
"2017-11-22",17.451923
"2017-11-24",17.490385
"2017-11-27",17.423077
"2017-11-28",17.701923
"2017-11-29",17.769232
"2017-11-30",17.586538
"2017-12-01",17.192308
"2017-12-04",17.259615
"2017-12-05",17.076923
"2017-12-06",16.980768
"2017-12-07",17.028847
"2017-12-08",17.028847
"2017-12-11",16.971153
"2017-12-12",17.221153
"2017-12-13",17.076923
"2017-12-14",16.961538
"2017-12-15",17.134615
"2017-12-18",17.076923
"2017-12-19",16.913462
"2017-12-20",16.778847
"2017-12-21",16.798077
"2017-12-22",16.826923
"2017-12-26",16.759615
"2017-12-27",16.711538
"2017-12-28",16.692308
"2017-12-29",16.778847
"2018-01-02",17.288462
"2018-01-03",17.451923
"2018-01-04",17.817308
"2018-01-05",17.826923
"2018-01-08",17.576923
"2018-01-09",17.846153
"2018-01-10",18.201923
"2018-01-11",18.288462
"2018-01-12",18.038462
"2018-01-16",17.509615
"2018-01-17",16.682692
"2018-01-18",16.125
"2018-01-19",15.634615
"2018-01-22",15.548077
"2018-01-23",16.240385
"2018-01-24",15.807692
"2018-01-25",15.557692
"2018-01-26",15.509615
"2018-01-29",15.653846
"2018-01-30",15.336538
"2018-01-31",15.548077
"2018-02-01",15.403846
"2018-02-02",15.038462
"2018-02-05",14.336538
"2018-02-06",14.682692
"2018-02-07",14.663462
"2018-02-08",13.894231
"2018-02-09",14.365385
"2018-02-12",14.25
"2018-02-13",14.105769
"2018-02-14",14.326923
"2018-02-15",14.278846
"2018-02-16",14.471154
"2018-02-20",14.173077
"2018-02-21",13.932692
"2018-02-22",14.057692
"2018-02-23",13.932692
"2018-02-26",14.086538
"2018-02-27",13.942308
"2018-02-28",13.567308
"2018-03-01",13.480769
"2018-03-02",13.576923
"2018-03-05",13.865385
"2018-03-06",14.076923
"2018-03-07",13.951923
"2018-03-08",13.961538
"2018-03-09",14.365385
"2018-03-12",14.519231
"2018-03-13",13.875
"2018-03-14",13.721154
"2018-03-15",13.807692
"2018-03-16",13.759615
"2018-03-19",13.528846
"2018-03-20",13.115385
"2018-03-21",13.346154
"2018-03-22",12.836538
"2018-03-23",12.567308
"2018-03-26",12.394231
"2018-03-27",12.923077
"2018-03-28",13.153846
"2018-03-29",12.961538
"2018-04-02",12.615385
"2018-04-03",12.625
"2018-04-04",12.769231
"2018-04-05",12.913462
"2018-04-06",12.557692
"2018-04-09",12.336538
"2018-04-10",12.548077
"2018-04-11",12.471154
"2018-04-12",12.673077
"2018-04-13",12.971154
"2018-04-16",12.817308
"2018-04-17",13.259615
"2018-04-18",13.134615
"2018-04-19",13.451923
"2018-04-20",13.980769
"2018-04-23",13.961538
"2018-04-24",14.115385
"2018-04-25",13.509615
"2018-04-26",13.826923
"2018-04-27",13.826923
"2018-04-30",13.528846
"2018-05-01",13.509615
"2018-05-02",13.634615
"2018-05-03",13.394231
"2018-05-04",13.557692
"2018-05-07",13.528846
"2018-05-08",13.721154
"2018-05-09",14.057692
"2018-05-10",14.125
"2018-05-11",14.038462
"2018-05-14",14.144231
"2018-05-15",14.144231
"2018-05-16",14.451923
"2018-05-17",14.451923
"2018-05-18",14.394231
"2018-05-21",14.673077
"2018-05-22",14.701923
"2018-05-23",13.634615
"2018-05-24",14.038462
"2018-05-25",14.067308
"2018-05-29",13.634615
"2018-05-30",13.625
"2018-05-31",13.538462
"2018-06-01",13.557692
"2018-06-04",13.182692
"2018-06-05",13.269231
"2018-06-06",13.115385
"2018-06-07",13.25
"2018-06-08",13.394231
"2018-06-11",13.442308
"2018-06-12",13.442308
"2018-06-13",13.355769
"2018-06-14",13.115385
"2018-06-15",12.788462
"2018-06-18",12.692308
"2018-06-19",12.451923
"2018-06-20",12.384615
"2018-06-21",12.269231
"2018-06-22",12.548077
"2018-06-25",12.259615
"2018-06-26",13.211538
"2018-06-27",13.423077
"2018-06-28",13.298077
"2018-06-29",13.086538
"2018-07-02",12.855769
"2018-07-03",12.855769
"2018-07-05",12.913462
"2018-07-06",13.317308
"2018-07-09",13.413462
"2018-07-10",13.625
"2018-07-11",13.451923
"2018-07-12",13.451923
"2018-07-13",13.355769
"2018-07-16",13.365385
"2018-07-17",13.163462
"2018-07-18",13.221154
"2018-07-19",13.201923
"2018-07-20",12.615385
"2018-07-23",12.490385
"2018-07-24",12.615385
"2018-07-25",12.605769
"2018-07-26",12.644231
"2018-07-27",12.557692
"2018-07-30",12.653846
"2018-07-31",13.105769
"2018-08-01",12.730769
"2018-08-02",12.663462
"2018-08-03",12.634615
"2018-08-06",12.596154
"2018-08-07",12.653846
"2018-08-08",12.548077
